lecture_id,campus,building,room_id
I0126,南大沢,11号,106
I0131,南大沢,12号,105
I0132,南大沢,1号,308
I0135,南大沢,11号,101
I0136,南大沢,11号,102
I0137,南大沢,11号,103
I0141,南大沢,12号,201
I0142,南大沢,1号,209
I0143,南大沢,12号,101
I0145,南大沢,11号,105
I0149,南大沢,12号,202
I0150,南大沢,12号,104
I0152,南大沢,8号,385
I0153,南大沢,8号,287
I0154,南大沢,11号,201
I0154,南大沢,11号,202
I0155,南大沢,1号,102
I0156,南大沢,12号,101
I0156,南大沢,8号,287
I0160,南大沢,11号,101
I0161,南大沢,8号,247
I0161,南大沢,8号,263
I0161,南大沢,8号,287
I0163,南大沢,1号,101
I0164,南大沢,12号,102
I0165,南大沢,8号,287
I0167,南大沢,1号,110
I0168,南大沢,12号,102
I0170,南大沢,12号,105
I0171,南大沢,8号,247
I0171,南大沢,8号,263
I0171,南大沢,8号,287
I0173,南大沢,情報処理施設,113
I0174,南大沢,12号,102
I0176,南大沢,1号,101
I0177,南大沢,12号,202
I0178,南大沢,12号,101
I0179,南大沢,12号,102
I0183,南大沢,12号,102
I0184,南大沢,1号,301
I0185,南大沢,1号,301
I0186,南大沢,11号,103
I0188,南大沢,11号,106
I0191,南大沢,12号,102
I0192,南大沢,1号,220
I0193,南大沢,1号,301
I0194,南大沢,12号,101
I0195,南大沢,11号,103
I0197,南大沢,11号,102
I0199,南大沢,12号,102
I0201,南大沢,12号,101
I0203,南大沢,8号,385
I0205,南大沢,12号,101
I0207,南大沢,8号,285
I0208,南大沢,8号,247
I0208,南大沢,8号,263
I0208,南大沢,8号,287
I0209,南大沢,8号,287
I0210,南大沢,8号,287
I0211,南大沢,11号,306
I0213,南大沢,8号,287
I0214,南大沢,11号,103
I0216,南大沢,12号,102
I0221,南大沢,1号,105
I0223,南大沢,11号,103
I0225,南大沢,11号,201
I0229,南大沢,12号,201
I0231,南大沢,11号,101
I0232,南大沢,11号,202
I0233,南大沢,12号,106
I0236,南大沢,11号,102
I0236,南大沢,11号,202
I0237,南大沢,11号,106
I0238,南大沢,12号,101
I0239,南大沢,11号,103
I0239,南大沢,8号,285
I0242,南大沢,8号,285
I0243,南大沢,11号,202
I0244,南大沢,11号,201
I0245,南大沢,11号,105
I0246,南大沢,教室,未決定
I0247,南大沢,11号,102
I0249,南大沢,11号,306
I0252,南大沢,1号,103
I0253,南大沢,12号,101
I0257,南大沢,11号,102
I0259,南大沢,1号,303
I0260,南大沢,11号,306
I0261,南大沢,1号,109
I0264,南大沢,1号,109
I0273,南大沢,11号,103
I0306,南大沢,11号,101
I0307,南大沢,11号,102
I0308,南大沢,11号,302
I0309,南大沢,11号,102
I0310,南大沢,11号,101
I0311,南大沢,11号,108
I0312,南大沢,11号,101
I0313,南大沢,11号,101
I0314,南大沢,11号,101
I0317,南大沢,12号,102
I0319,南大沢,11号,110
I0320,南大沢,1号,201
I0321,南大沢,11号,302
I0326,南大沢,11号,106
I0327,南大沢,8号,302
I0328,南大沢,8号,306
I0329,南大沢,8号,301
I0330,南大沢,8号,305
I0331,南大沢,11号,204
I0333,南大沢,8号,306
I0334,南大沢,12号,208
I0335,南大沢,8号,302
I0336,南大沢,11号,201
I0337,南大沢,8号,305
I0338,南大沢,11号,202
I0344,南大沢,12号,102
I0345,南大沢,11号,103
I0346,南大沢,11号,105
I0360,南大沢,11号,103
I0367,南大沢,8号,247
I0367,南大沢,8号,263
I0367,南大沢,8号,287
I0369,南大沢,11号,101
I0369,南大沢,11号,102
I0369,南大沢,11号,103
I0375,南大沢,11号,103
I0376,南大沢,11号,202
I0377,南大沢,11号,101
I0378,南大沢,1号,301
I0382,南大沢,12号,203
I0383,南大沢,11号,103
I0384,南大沢,11号,103
I0385,南大沢,11号,202
I0386,南大沢,11号,103
I0387,南大沢,11号,103
I0388,南大沢,11号,103
I0389,南大沢,11号,103
I0390,南大沢,11号,202
I0391,南大沢,11号,105
I0392,南大沢,11号,101
I0393,南大沢,12号,102
I0394,南大沢,11号,301
I0395,南大沢,11号,103
I0396,南大沢,11号,103
I0397,南大沢,11号,103
I0399,南大沢,6号,302
I0400,南大沢,6号,302
I0401,南大沢,6号,302
I0402,南大沢,6号,302
I0403,南大沢,11号,202
I0404,南大沢,11号,102
I0405,南大沢,11号,202
I0406,南大沢,11号,101
I0407,南大沢,11号,202
I0409,南大沢,11号,202
I0411,南大沢,11号,301
I0412,南大沢,11号,202
I0417,南大沢,11号,201
I0421,南大沢,11号,103
I0422,南大沢,11号,103
I0423,南大沢,11号,103
I0424,南大沢,12号,102
I0425,南大沢,11号,103
I0425,南大沢,8号,287
I0426,南大沢,11号,103
I0426,南大沢,8号,287
I0429,南大沢,11号,302
I0430,南大沢,11号,103
I0434,南大沢,11号,201
I0435,南大沢,11号,201
I0439,南大沢,1号,201
I0440,南大沢,1号,201
I0441,南大沢,8号,285
I0442,南大沢,1号,201
I0443,南大沢,1号,310
I0444,南大沢,1号,110
I0445,南大沢,1号,220
I0446,南大沢,12号,201
I0447,南大沢,12号,101
I0448,南大沢,12号,201
I0449,南大沢,12号,106
I0450,南大沢,1号,301
I0451,南大沢,1号,302
I0452,南大沢,8号,385
I0455,南大沢,12号,201
I0456,南大沢,12号,101
I0457,南大沢,12号,201
I0458,南大沢,12号,106
I0461,南大沢,1号,201
I0462,南大沢,1号,310
I0463,南大沢,1号,110
I0464,南大沢,1号,220
I0469,南大沢,1号,101
I0470,南大沢,11号,102
I0471,南大沢,11号,102
I0472,南大沢,11号,101
I0475,南大沢,12号,102
I0476,南大沢,11号,102
I0477,南大沢,11号,105
I0478,南大沢,12号,102
I0479,南大沢,12号,102
I0480,南大沢,8号,287
I0481,南大沢,8号,287
I0483,南大沢,11号,103
I0485,南大沢,11号,201
I0486,南大沢,11号,105
I0487,南大沢,11号,102
I0488,南大沢,1号,201
I0489,南大沢,1号,302
I0490,南大沢,1号,201
I0491,南大沢,1号,302
I0492,南大沢,12号,102
I0494,南大沢,11号,108
J0001,南大沢,1号,105
J0002,南大沢,1号,105
J0003,南大沢,1号,105
J0004,南大沢,1号,105
J0005,南大沢,1号,105
J0006,南大沢,1号,105
J0007,南大沢,1号,105
J0008,南大沢,1号,105
J0009,南大沢,1号,105
J0010,南大沢,1号,104
J0011,南大沢,1号,105
K0002,南大沢,9号,928
K0003,南大沢,9号,928
K0006,南大沢,12号,203
K0008,南大沢,12号,203
K0009,南大沢,12号,103
K0011,南大沢,11号,110
K0017,南大沢,9号,928
K0019,南大沢,11号,106
K0020,南大沢,12号,103
K0024,南大沢,12号,103
K0025,南大沢,12号,104
K0028,南大沢,1号,320
K0030,南大沢,12号,202
K0031,南大沢,12号,103
K0033,南大沢,12号,104
K0034,南大沢,12号,201
K0035,南大沢,12号,202
K0037,南大沢,12号,202
K0038,南大沢,12号,103
K0039,南大沢,12号,103
K0040,南大沢,8号,774
K0042,南大沢,12号,104
K0043,南大沢,12号,202
K0044,南大沢,12号,104
K0050,南大沢,12号,103
K0051,南大沢,12号,202
K0053,南大沢,12号,103
K0055,南大沢,8号,774
K0056,南大沢,12号,104
K0059,南大沢,12号,202
K0060,南大沢,12号,105
K0061,南大沢,12号,101
K0063,南大沢,12号,103
K0064,南大沢,12号,101
K0065,南大沢,教室,未決定
K0066,南大沢,12号,101
K0068,南大沢,1号,210
K0069,南大沢,11号,306
K0070,南大沢,12号,203
K0072,南大沢,12号,202
K0073,南大沢,12号,103
K0074,南大沢,12号,104
K0075,南大沢,12号,104
K0076,南大沢,1号,110
K0078,南大沢,12号,202
K0079,南大沢,11号,105
K0080,南大沢,12号,103
K0081,南大沢,11号,105
K0081,南大沢,11号,106
K0082,南大沢,12号,103
K0084,南大沢,12号,104
K0086,南大沢,12号,104
K0087,南大沢,12号,103
K0089,南大沢,12号,203
K0090,南大沢,12号,101
K0091,南大沢,12号,101
K0093,南大沢,11号,302
K0094,南大沢,12号,201
K0095,南大沢,12号,103
K0097,南大沢,11号,306
K0098,南大沢,教室,未決定
K0101,南大沢,11号,106
K0104,南大沢,12号,201
K0107,南大沢,12号,201
K0108,南大沢,1号,201
K0109,南大沢,12号,104
K0112,南大沢,12号,202
K0114,南大沢,12号,103
K0117,南大沢,教室,未決定
K0118,南大沢,12号,104
K0120,南大沢,11号,306
K0120,南大沢,12号,104
K0122,南大沢,12号,103
K0123,南大沢,情報処理施設,113
K0127,南大沢,12号,101
K0128,南大沢,12号,105
K0129,南大沢,12号,203
K0131,南大沢,12号,105
K0133,南大沢,12号,105
K0135,南大沢,12号,105
K0136,南大沢,12号,105
K0138,南大沢,12号,201
K0139,南大沢,11号,306
K0143,南大沢,1号,101
K0144,南大沢,12号,105
K0148,南大沢,10号,150
K0153,南大沢,9号,928
K0154,南大沢,8号,774
K0157,南大沢,12号,103
K0160,南大沢,12号,201
K0164,南大沢,12号,103
K0165,南大沢,1号,301
K0165,南大沢,1号,330
K0166,南大沢,12号,201
K0167,南大沢,12号,203
K0170,南大沢,12号,103
K0171,南大沢,12号,104
K0172,南大沢,12号,103
K0173,南大沢,11号,110
K0174,南大沢,12号,201
K0175,南大沢,12号,201
K0178,南大沢,91年館,91年館実習室
K0182,南大沢,9号,470
K0186,南大沢,12号,203
K0206,南大沢,12号,105
K0212,南大沢,8号,834
K0214,南大沢,11号,109
K0215,南大沢,9号,928
K0216,南大沢,12号,104
K0231,南大沢,12号,202
K0232,南大沢,12号,201
K0261,南大沢,12号,101
K0265,南大沢,12号,103
K0273,南大沢,11号,206
K0274,南大沢,11号,208
K0275,南大沢,11号,206
K0277,南大沢,12号,105
K0278,南大沢,12号,202
K0279,南大沢,11号,306
K0280,南大沢,12号,201
K0281,南大沢,9号,470
K0283,南大沢,12号,103
K0284,南大沢,12号,203
K0285,南大沢,11号,110
K0288,南大沢,11号,110
K0289,南大沢,11号,110
K0291,南大沢,9号,470
K0295,南大沢,12号,208
K0296,南大沢,9号,470
K0298,南大沢,教室,未決定
K0304,南大沢,9号,470
K0306,南大沢,11号,106
K0306,南大沢,11号,108
K0306,南大沢,11号,109
K0307,南大沢,11号,105
K0307,南大沢,11号,108
K0307,南大沢,11号,109
K0308,南大沢,教室,未決定
K0318,南大沢,11号,202
K0319,南大沢,11号,201
K0320,南大沢,11号,201
K0321,南大沢,11号,302
K0322,南大沢,11号,302
K0323,南大沢,11号,302
K0324,南大沢,11号,302
K0325,南大沢,11号,301
K0326,南大沢,11号,301
K0327,南大沢,11号,306
K0328,南大沢,11号,301
K0329,南大沢,11号,201
K0330,南大沢,11号,201
K0331,南大沢,11号,105
K0332,南大沢,11号,105
K0333,南大沢,11号,302
K0334,南大沢,11号,302
K0335,南大沢,11号,109
K0336,南大沢,11号,109
K0337,南大沢,11号,301
K0338,南大沢,11号,301
K0339,南大沢,11号,110
K0340,南大沢,11号,110
K0343,南大沢,12号,104
K0345,南大沢,11号,110
K0346,南大沢,11号,110
K0347,南大沢,12号,105
K0348,南大沢,11号,306
K0349,南大沢,11号,306
K0352,南大沢,6号,101
K0353,南大沢,12号,103
K0354,南大沢,12号,102
K0355,南大沢,12号,104
K0356,南大沢,1号,101
K0357,南大沢,12号,201
K0358,南大沢,12号,1201
K0359,南大沢,12号,201
K0360,南大沢,12号,201
K0361,南大沢,12号,103
K0362,南大沢,12号,201
K0367,南大沢,11号,110
K0369,南大沢,12号,104
K0370,南大沢,12号,201
K0371,南大沢,12号,201
K0374,南大沢,12号,103
K0376,南大沢,12号,105
K0378,南大沢,12号,201
K0382,南大沢,12号,201
K0382,南大沢,1号,340
K0383,南大沢,12号,101
K0385,南大沢,12号,104
K0386,南大沢,12号,103
K0387,南大沢,11号,206
K0388,南大沢,12号,202
K0389,南大沢,12号,104
K0393,南大沢,12号,103
K0393,南大沢,12号,104
K0393,南大沢,12号,201
K0394,南大沢,12号,103
K0394,南大沢,12号,104
K0394,南大沢,12号,201
K0395,南大沢,12号,103
K0395,南大沢,12号,104
K0395,南大沢,12号,201
K0396,南大沢,12号,103
K0396,南大沢,12号,104
K0396,南大沢,12号,201
K0397,南大沢,9号,285
K0398,南大沢,9号,285
K0399,南大沢,9号,286
K0400,南大沢,9号,286
K0401,南大沢,9号,286
K0402,南大沢,9号,286
K0403,南大沢,12号,104
K0406,南大沢,1号,309
K0420,南大沢,12号,207
K0422,南大沢,11号,206
K0426,南大沢,11号,108
K0427,南大沢,12号,202
K0432,南大沢,11号,106
K0434,南大沢,11号,306
K0435,南大沢,11号,309
K0462,南大沢,12号,104
K0463,南大沢,教室,未決定
K0475,南大沢,1号,230
K0476,南大沢,1号,208
K0477,南大沢,1号,208
K0478,南大沢,12号,201
K0479,南大沢,12号,101
K0480,南大沢,12号,201
K0481,南大沢,12号,106
K0482,南大沢,11号,103
K0482,南大沢,8号,285
K0484,南大沢,8号,385
K0485,南大沢,8号,385
K0486,南大沢,8号,385
K0489,南大沢,12号,203
K0491,南大沢,1号,209
K0492,南大沢,2号,208
K0493,南大沢,2号,208
K0494,南大沢,2号,208
K0495,南大沢,1号,350
K0496,南大沢,1号,350
K0497,南大沢,2号,208
K0498,南大沢,1号,220
K0499,南大沢,2号,208
K0500,南大沢,2号,208
K0501,南大沢,2号,208
K0502,南大沢,1号,308
K0502,南大沢,2号,208
K0504,南大沢,2号,208
K0505,南大沢,2号,203
K0506,南大沢,2号,208
K0507,南大沢,2号,203
K0508,南大沢,2号,203
K0509,南大沢,2号,208
K0510,南大沢,2号,203
K0511,南大沢,11号,110
K0512,南大沢,2号,203
K0514,南大沢,12号,103
K0516,南大沢,11号,106
K0517,南大沢,11号,110
K0519,南大沢,11号,110
K0520,南大沢,12号,202
K0521,南大沢,12号,104
K0522,南大沢,教室,未決定
K0524,南大沢,教室,未決定
K0525,南大沢,1号,205
K0527,南大沢,11号,209
K0527,南大沢,11号,210
K0528,南大沢,11号,105
K0529,南大沢,11号,108
K0530,南大沢,11号,209
K0531,南大沢,12号,203
K0534,南大沢,12号,205
K0539,南大沢,11号,108
K0540,南大沢,11号,309
K0543,南大沢,11号,105
K0544,南大沢,11号,105
K0545,南大沢,11号,105
K0546,南大沢,11号,206
K0547,南大沢,11号,208
K0549,南大沢,11号,209
K0551,南大沢,12号,203
K0552,南大沢,教室,未決定
K0555,南大沢,11号,208
K0556,南大沢,11号,208
K0557,南大沢,12号,104
K0560,南大沢,12号,104
K0561,南大沢,6号,401
K0562,南大沢,12号,103
K0563,南大沢,12号,104
K0564,南大沢,12号,103
K0565,南大沢,1号,301
K0565,南大沢,1号,330
K0566,南大沢,12号,203
K0567,南大沢,12号,104
K0568,南大沢,11号,306
L0006,南大沢,12号,206
L0100,南大沢,6号,401
L0101,南大沢,6号,401
L0102,南大沢,1号,320
L0103,南大沢,1号,220
L0104,南大沢,11号,204
L0106,南大沢,6号,101
L0107,南大沢,1号,110
L0108,南大沢,1号,210
L0109,南大沢,1号,120
L0113,南大沢,1号,310
L0115,南大沢,1号,310
L0116,南大沢,1号,110
L0117,南大沢,1号,110
L0118,南大沢,1号,240
L0153,南大沢,1号,340
L0201,南大沢,1号,330
L0201,南大沢,1号,340
L0202,南大沢,1号,220
L0203,南大沢,11号,204
L0204,南大沢,6号,401
L0205,南大沢,1号,110
L0206,南大沢,6号,401
L0207,南大沢,9号,236
L0207,南大沢,9号,388
L0207,南大沢,9号,390
L0208,南大沢,1号,330
L0208,南大沢,1号,340
L0209,南大沢,1号,110
L0210,南大沢,6号,101
L0211,南大沢,1号,210
L0212,南大沢,1号,120
L0213,南大沢,1号,303
L0214,南大沢,1号,204
L0215,南大沢,1号,201
L0216,南大沢,1号,220
L0217,南大沢,1号,310
L0218,南大沢,1号,240
L0219,南大沢,1号,201
L0220,南大沢,1号,350
L0221,南大沢,1号,110
L0222,南大沢,1号,240
L0223,南大沢,1号,310
L0224,南大沢,1号,110
L0225,南大沢,1号,101
L0226,南大沢,1号,303
L0227,南大沢,1号,302
L0228,南大沢,1号,301
L0229,南大沢,6号,404
L0230,南大沢,1号,107
L0235,南大沢,1号,304
L0252,南大沢,1号,304
L0255,南大沢,9号,385
L0286,南大沢,11号,206
L0287,南大沢,11号,103
L0288,南大沢,11号,206
L0289,南大沢,11号,206
L0400,南大沢,1号,220
L0401,南大沢,6号,101
L0402,南大沢,9号,B28
L0403,南大沢,9号,B28
L0404,南大沢,9号,B28
L0405,南大沢,9号,B28
L0406,南大沢,6号,101
L0407,南大沢,1号,320
L0407,南大沢,1号,330
L0408,南大沢,6号,401
L0409,南大沢,1号,240
L0410,南大沢,6号,401
L0411,南大沢,1号,310
L0412,南大沢,12号,202
L0412,南大沢,9号,263
L0413,南大沢,12号,101
L0413,南大沢,9号,263
L0414,南大沢,1号,240
L0415,南大沢,1号,220
L0416,南大沢,6号,101
L0417,南大沢,1号,240
L0418,南大沢,1号,210
L0419,南大沢,6号,101
L0420,南大沢,6号,401
L0421,南大沢,1号,101
L0422,南大沢,12号,102
L0422,南大沢,9号,263
L0423,南大沢,12号,101
L0423,南大沢,9号,263
L0424,南大沢,12号,201
L0425,南大沢,11号,204
L0426,南大沢,1号,110
L0427,南大沢,1号,302
L0428,南大沢,6号,101
L0429,南大沢,1号,301
L0430,南大沢,6号,101
L0431,南大沢,1号,308
L0432,南大沢,12号,102
L0433,南大沢,1号,101
L0434,南大沢,12号,104
L0447,南大沢,11号,110
L0477,南大沢,1号,310
L0478,南大沢,6号,401
L0483,南大沢,8号,285
L0600,南大沢,1号,110
L0601,南大沢,1号,301
L0602,南大沢,1号,201
L0603,南大沢,1号,301
L0604,南大沢,1号,201
L0605,南大沢,1号,201
L0606,南大沢,1号,101
L0607,南大沢,1号,201
L0608,南大沢,1号,101
L0610,南大沢,1号,201
L0612,南大沢,1号,330
L0613,南大沢,1号,101
L0615,南大沢,1号,101
L0700,南大沢,6号,101
L0701,南大沢,12号,204
L0702,南大沢,12号,204
L0703,南大沢,12号,204
L0704,南大沢,12号,204
L0705,南大沢,12号,204
L0708,南大沢,12号,204
L0709,南大沢,12号,204
L0710,南大沢,1号,340
L0710,南大沢,1号,350
L0711,南大沢,12号,204
L0712,南大沢,6号,101
L0713,南大沢,6号,101
L0714,南大沢,1号,201
L0715,南大沢,1号,107
L0716,南大沢,12号,204
L0717,南大沢,12号,204
L0718,南大沢,12号,204
L0719,南大沢,6号,401
L0721,南大沢,12号,204
L0722,南大沢,12号,204
L0723,南大沢,12号,204
L0724,南大沢,12号,204
L0725,南大沢,12号,204
L0726,南大沢,12号,204
L0727,南大沢,1号,350
L0728,南大沢,12号,204
M0052,南大沢,1号,220
M0055,南大沢,6号,101
M0078,南大沢,1号,209
M0085,南大沢,6号,402
M0086,南大沢,1号,102
M0131,南大沢,1号,206
M0135,南大沢,6号,401
M0152,南大沢,1号,205
M0178,南大沢,1号,105
M0193,南大沢,1号,101
M0201,南大沢,1号,210
M0202,南大沢,6号,401
M0206,南大沢,1号,110
M0210,南大沢,1号,210
M0214,南大沢,6号,101
M0224,南大沢,6号,110
M0225,南大沢,1号,110
M0226,南大沢,1号,110
M0229,南大沢,AV棟,263
M0292,南大沢,1号,102
M0294,南大沢,1号,110
M0296,南大沢,1号,110
M0297,南大沢,1号,210
M0298,南大沢,1号,206
M0299,南大沢,1号,210
M0303,南大沢,6号,402
M0559,南大沢,1号,320
M0563,南大沢,1号,103
M0565,南大沢,1号,102
M0566,南大沢,6号,401
M0568,南大沢,1号,301
M0600,南大沢,6号,101
M0601,南大沢,6号,101
M0602,南大沢,6号,401
M0603,南大沢,6号,401
M0605,南大沢,1号,220
M0606,南大沢,1号,110
N0001,南大沢,12号,203
V0001,南大沢,1号,305
V0012,南大沢,1号,305
V0013,南大沢,1号,305
V0014,南大沢,1号,305
V0016,南大沢,1号,203
V0019,南大沢,1号,203
V0020,南大沢,1号,203
V0021,南大沢,1号,203
V0022,南大沢,1号,203
V0024,南大沢,1号,305
X0003,南大沢,6号,301
X0004,南大沢,1号,310
X0005,南大沢,1号,220
X0010,南大沢,6号,301
X0011,南大沢,1号,310
X0013,南大沢,1号,220
X0014,南大沢,1号,202
X0019,南大沢,1号,301
X0020,南大沢,1号,201
X0022,南大沢,1号,220
X0023,南大沢,6号,110
X0026,南大沢,1号,230
X0031,南大沢,AV棟,263
X0033,南大沢,1号,101
X0036,南大沢,AV棟,263
X0037,南大沢,1号,210
X0040,南大沢,1号,110
X0043,南大沢,1号,240
X0048,南大沢,1号,210
X0052,南大沢,1号,120
X0055,南大沢,6号,110
X0057,南大沢,1号,101
X0059,南大沢,6号,110
X0061,南大沢,1号,120
X0063,南大沢,6号,110
X0064,南大沢,1号,120
X0065,南大沢,1号,204
X0070,南大沢,1号,120
X0074,南大沢,AV棟,263
X0078,南大沢,12号,103
X0080,南大沢,1号,102
X0081,南大沢,12号,104
X0087,南大沢,6号,110
X0091,南大沢,6号,110
X0093,南大沢,1号,230
X0097,南大沢,1号,101
X0101,南大沢,1号,110
X0102,南大沢,6号,110
X0105,南大沢,12号,101
X0109,南大沢,AV棟,263
X0113,南大沢,6号,110
X0117,南大沢,11号,204
X0121,南大沢,6号,110
X0122,南大沢,1号,120
X0123,南大沢,1号,240
X0126,南大沢,1号,302
X0129,南大沢,1号,101
X0130,南大沢,6号,401
X0131,南大沢,1号,210
X0132,南大沢,1号,310
X0133,南大沢,1号,310
X0137,南大沢,1号,105
X0139,南大沢,1号,105
X0140,南大沢,11号,103
X0142,南大沢,11号,108
X0144,南大沢,11号,103
X0147,南大沢,6号,110
X0148,南大沢,6号,213
X0149,南大沢,AV棟,263
X0150,南大沢,1号,220
X0153,南大沢,1号,120
X0154,南大沢,6号,110
X0155,南大沢,1号,230
X0156,南大沢,1号,110
X0157,南大沢,AV棟,263
X0158,南大沢,AV棟,263
X0159,南大沢,6号,110
X0160,南大沢,1号,101
X0161,南大沢,1号,301
X0162,南大沢,1号,220
X0163,南大沢,1号,208
X0165,南大沢,1号,203
X0166,南大沢,1号,203
X0167,南大沢,1号,305
X0170,南大沢,6号,207
X0171,南大沢,1号,206
X0172,南大沢,1号,230
X0173,南大沢,6号,110
X0174,南大沢,1号,101
X0178,南大沢,1号,301
X0179,南大沢,6号,105
X0180,南大沢,1号,302
X0181,南大沢,6号,105
X0182,南大沢,1号,102
X0183,南大沢,1号,102
X0184,南大沢,6号,201
X0185,南大沢,6号,201
X0186,南大沢,6号,205
Y0001,南大沢,1号,120
Y0002,南大沢,1号,120
Y0003,南大沢,1号,120
Y0004,南大沢,1号,110
Y0005,南大沢,1号,203
Y0006,南大沢,6号,110
Y0008,南大沢,1号,210
Y0009,南大沢,1号,230
Y0010,南大沢,1号,310
Y0013,南大沢,6号,110
Y0014,南大沢,1号,240
Y0015,南大沢,1号,230
Y0016,南大沢,1号,120
Y0019,南大沢,6号,401
Y0023,南大沢,1号,230
Y0024,南大沢,6号,401
Y0027,南大沢,1号,230
Y0030,南大沢,1号,330
Y0031,南大沢,6号,110
Y0032,南大沢,1号,230
Y0033,南大沢,1号,230
Y0034,南大沢,1号,210
Y0035,南大沢,1号,203
Y0037,南大沢,1号,230
Y0039,南大沢,1号,120
Y0040,南大沢,1号,120
Y0042,南大沢,1号,210
Y0043,南大沢,1号,120
Y0044,南大沢,6号,110
Y0046,南大沢,AV棟,263
Y0047,南大沢,1号,120
Y0048,南大沢,1号,230
Y0049,南大沢,1号,230
Y0050,南大沢,1号,230
Y0054,南大沢,1号,120
Y0056,南大沢,1号,309
Y0057,南大沢,AV棟,263
Y0058,南大沢,6号,110
Y0059,南大沢,1号,240
Y0060,南大沢,1号,309
Y0061,南大沢,1号,110
Y0062,南大沢,1号,310
Y0063,南大沢,1号,240
Y0064,南大沢,6号,110
Y0065,南大沢,6号,101
Y0066,南大沢,AV棟,263
Y0068,南大沢,6号,110
Y0069,南大沢,1号,110
Y0070,南大沢,1号,110
Y0071,南大沢,1号,240
Z0001,南大沢,体育施設,体育施設
Z0003,南大沢,1号,202
Z0004,南大沢,体育施設,体育施設
Z0005,南大沢,体育施設,体育施設
Z0006,南大沢,体育施設,体育施設
Z0007,南大沢,体育施設,体育施設
Z0008,南大沢,体育施設,体育施設
Z0010,南大沢,体育施設,体育施設
Z0012,南大沢,体育施設,体育施設
Z0013,南大沢,体育施設,体育施設
Z0014,南大沢,体育施設,体育施設
Z0015,南大沢,体育施設,体育施設
Z0016,南大沢,体育施設,体育施設
Z0018,南大沢,体育施設,体育施設
Z0019,南大沢,体育施設,体育施設
Z0021,南大沢,体育施設,体育施設
Z0023,南大沢,体育施設,体育施設
Z0024,南大沢,体育施設,体育施設
Z0025,南大沢,1号,202
Z0030,南大沢,体育施設,体育施設
Z0031,南大沢,体育施設,体育施設
Z0032,南大沢,体育施設,体育施設
Z0033,南大沢,体育施設,体育施設
Z0053,南大沢,6号,404
Z0054,南大沢,6号,313
Z0058,南大沢,体育施設,体育施設
Z0059,南大沢,体育施設,体育施設
Z0060,南大沢,体育施設,体育施設
Z0061,南大沢,体育施設,体育施設
Z0064,南大沢,体育施設,体育施設
Z0065,南大沢,体育施設,体育施設
Z0066,南大沢,体育施設,体育施設
Z0067,南大沢,体育施設,体育施設
Z0068,南大沢,体育施設,体育施設
Z0069,南大沢,体育施設,体育施設
Z0070,南大沢,体育施設,体育施設
Z0071,南大沢,体育施設,体育施設
Z0072,南大沢,体育施設,体育施設
Z0073,南大沢,体育施設,体育施設
Z0075,南大沢,体育施設,体育施設
Z0076,南大沢,体育施設,体育施設
Z0077,南大沢,体育施設,体育施設
Z0078,南大沢,体育施設,体育施設
Z0079,南大沢,体育施設,体育施設
Z0080,南大沢,体育施設,体育施設
Z0081,南大沢,体育施設,体育施設
Z0082,南大沢,体育施設,体育施設
Z0083,南大沢,体育施設,体育施設
Z0084,南大沢,体育施設,体育施設
Z0085,南大沢,体育施設,体育施設
Z0087,南大沢,1号,202
Z0088,南大沢,6号,401
Z0090,南大沢,1号,305
Z0091,南大沢,1号,305
